id,OBJECTID,taz,type,town,state,town_state,mpo,in_brmpo,subregion,Shape_Leng,Shape_Area,TotalNN,MR_SumNN,MR_Avg_NN,MR_Avg_NN_2010,DR_SumNN,DR_Avg_NN,DR_Avg_NN_2010,HR_SumNN,HR_Avg_NN,HR_Avg_NN_2010
208215,3136,2904,I,PROVIDENCE,RI,"PROVIDENCE,RI",,0,,2985.61415616,453075.729149,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208219,3137,2908,I,JOHNSTON,RI,"JOHNSTON,RI",,0,,3705.56990463,714398.961856,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208216,3138,2905,I,PROVIDENCE,RI,"PROVIDENCE,RI",,0,,3999.50115021,472387.999248,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208217,3139,2906,I,JOHNSTON,RI,"JOHNSTON,RI",,0,,3566.13879189,699776.836574,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208218,3140,2907,I,JOHNSTON,RI,"JOHNSTON,RI",,0,,4065.91057355,455369.448357,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208213,3141,2909,I,JOHNSTON,RI,"JOHNSTON,RI",,0,,5492.32032528,990548.800238,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208210,3142,2910,I,SMITHFIELD,RI,"SMITHFIELD,RI",,0,,7808.07952527,1798295.77975,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
643,3143,4119,I,CAMBRIDGE,MA,"CAMBRIDGE,MA",BRMPO,1,ICC,2709.22646314,414971.459202,16.0,7006.190283255705,437.8868927034816,302.14195596540225,501.4293390871306,31.33933369294566,21.624140248132505,178.9997866096387,11.187486663102419,7.719365797540669
208212,3144,2911,I,SMITHFIELD,RI,"SMITHFIELD,RI",,0,,8475.40328696,2428883.18741,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208214,3145,2912,I,SMITHFIELD,RI,"SMITHFIELD,RI",,0,,4407.96027465,754307.084878,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208221,3146,2913,I,NORTH PROVIDENCE,RI,"NORTH PROVIDENCE,RI",,0,,2939.15944958,453774.87433,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
642,3147,4120,I,CAMBRIDGE,MA,"CAMBRIDGE,MA",BRMPO,1,ICC,1967.57971612,204143.603964,16.0,7287.841189321971,455.4900743326232,314.28815128951,510.4293390871306,31.90183369294566,22.012265248132504,200.6171232492341,12.538570203077132,8.65161344012322
641,3148,4121,I,CAMBRIDGE,MA,"CAMBRIDGE,MA",BRMPO,1,ICC,2022.32119946,237953.310979,16.0,6504.5973786902805,406.53733616814253,280.5107619560183,506.4293390871306,31.65183369294566,21.839765248132505,182.62949132106212,11.414343207566382,7.875896813220804
208222,3149,2914,I,NORTH PROVIDENCE,RI,"NORTH PROVIDENCE,RI",,0,,3792.43639312,335160.90939,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208247,3150,2915,I,NORTH PROVIDENCE,RI,"NORTH PROVIDENCE,RI",,0,,5341.91524089,1084730.18937,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208246,3151,2916,I,NORTH PROVIDENCE,RI,"NORTH PROVIDENCE,RI",,0,,4183.61934189,515035.256482,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208227,3152,2917,I,NORTH PROVIDENCE,RI,"NORTH PROVIDENCE,RI",,0,,3282.45576417,532023.085421,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208235,3153,2918,I,PROVIDENCE,RI,"PROVIDENCE,RI",,0,,4882.92591502,1243936.81936,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208236,3154,2919,I,NORTH PROVIDENCE,RI,"NORTH PROVIDENCE,RI",,0,,4103.12848554,672142.325481,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208240,3155,2920,I,NORTH PROVIDENCE,RI,"NORTH PROVIDENCE,RI",,0,,3176.83317859,427294.327704,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208245,3156,2924,I,NORTH PROVIDENCE,RI,"NORTH PROVIDENCE,RI",,0,,3660.64174579,453117.099995,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208248,3157,2925,I,NORTH PROVIDENCE,RI,"NORTH PROVIDENCE,RI",,0,,2841.56995652,393783.67712,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208262,3158,2926,I,NORTH PROVIDENCE,RI,"NORTH PROVIDENCE,RI",,0,,6066.3713841,1087909.71173,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208263,3159,2927,I,NORTH PROVIDENCE,RI,"NORTH PROVIDENCE,RI",,0,,4913.32312772,912084.397663,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208615,3160,2929,I,BARRINGTON,RI,"BARRINGTON,RI",,0,,5713.16578556,1500000.91425,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208302,3161,2930,I,EAST PROVIDENCE,RI,"EAST PROVIDENCE,RI",,0,,2300.33245092,257691.37958,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208305,3162,2931,I,EAST PROVIDENCE,RI,"EAST PROVIDENCE,RI",,0,,7155.97021742,2593253.24594,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,3163,4122,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,1973.06292313,175186.254216,16.0,4637.236791744886,289.8272994840554,199.9808366439982,401.0,25.0625,17.293125,181.51849876015172,11.344906172509482,7.827985259031542
208616,3164,2932,I,BARRINGTON,RI,"BARRINGTON,RI",,0,,4500.60177886,1016909.44612,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208818,3165,2933,I,WARWICK,RI,"WARWICK,RI",,0,,2602.15836801,398955.992009,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208820,3166,2934,I,WARWICK,RI,"WARWICK,RI",,0,,4622.02741276,989461.307782,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208274,3167,2935,I,PROVIDENCE,RI,"PROVIDENCE,RI",,0,,6132.2802188,1307074.59592,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208277,3168,2936,I,PROVIDENCE,RI,"PROVIDENCE,RI",,0,,2077.3341501,205304.474658,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208279,3169,2937,I,PROVIDENCE,RI,"PROVIDENCE,RI",,0,,2146.70620035,226121.10774,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4098,3170,2948,I,ATTLEBORO,MA,"ATTLEBORO,MA",SRPEDD,0,,6741.84131726,1852704.12107,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208383,3171,2949,I,PROVIDENCE,RI,"PROVIDENCE,RI",,0,,1353.81971848,95376.9631046,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208384,3172,2950,I,PROVIDENCE,RI,"PROVIDENCE,RI",,0,,1548.25235554,141608.847773,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208822,3173,2938,I,WARWICK,RI,"WARWICK,RI",,0,,5915.49312394,1152625.88441,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208299,3174,2939,I,PROVIDENCE,RI,"PROVIDENCE,RI",,0,,2157.3434177,230412.71975,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208301,3175,2940,I,PROVIDENCE,RI,"PROVIDENCE,RI",,0,,1391.97613497,112424.882743,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208385,3176,2951,I,PROVIDENCE,RI,"PROVIDENCE,RI",,0,,1643.41173222,162034.180223,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208304,3177,2941,I,EAST PROVIDENCE,RI,"EAST PROVIDENCE,RI",,0,,5437.41835482,900074.288915,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208307,3178,2942,I,EAST PROVIDENCE,RI,"EAST PROVIDENCE,RI",,0,,2588.20140171,224694.077129,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208308,3179,2943,I,EAST PROVIDENCE,RI,"EAST PROVIDENCE,RI",,0,,2500.05414891,365963.032044,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208309,3180,2944,I,EAST PROVIDENCE,RI,"EAST PROVIDENCE,RI",,0,,2968.72882551,371757.614955,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4722,3181,2975,I,HARWICH,MA,"HARWICH,MA",CCC,0,,9616.96973122,1717884.9272,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4763,3182,2981,I,DENNIS,MA,"DENNIS,MA",CCC,0,,10568.9617934,4821885.52733,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4751,3183,2982,I,DENNIS,MA,"DENNIS,MA",CCC,0,,14388.3466233,2609367.48748,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4724,3184,2976,I,HARWICH,MA,"HARWICH,MA",CCC,0,,12060.8179601,1947373.12437,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4725,3185,2977,I,HARWICH,MA,"HARWICH,MA",CCC,0,,24993.518386,5368479.64318,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
492,3186,3360,I,REVERE,MA,"REVERE,MA",BRMPO,1,ICC,2695.34117524,420971.140189,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4732,3187,2978,I,DENNIS,MA,"DENNIS,MA",CCC,0,,8326.42589253,2213361.36033,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4608,3188,3044,I,YARMOUTH,MA,"YARMOUTH,MA",CCC,0,,10744.3249269,5532818.22444,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4733,3189,2979,I,DENNIS,MA,"DENNIS,MA",CCC,0,,9479.77063493,2268306.65991,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4609,3190,3045,I,YARMOUTH,MA,"YARMOUTH,MA",CCC,0,,5457.28496489,1465906.98737,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4734,3191,2980,I,DENNIS,MA,"DENNIS,MA",CCC,0,,10853.7769373,2458627.75912,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
489,3192,3361,I,REVERE,MA,"REVERE,MA",BRMPO,1,ICC,2639.88739215,360920.809144,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4752,3193,2983,I,DENNIS,MA,"DENNIS,MA",CCC,0,,7866.1543956,2607542.16901,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4753,3194,2984,I,DENNIS,MA,"DENNIS,MA",CCC,0,,16408.2950345,2403592.25987,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4767,3195,3057,I,DENNIS,MA,"DENNIS,MA",CCC,0,,9787.7043588,4326394.87278,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4756,3196,2985,I,YARMOUTH,MA,"YARMOUTH,MA",CCC,0,,10110.3684719,3172842.91335,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4169,3197,3102,I,FALL RIVER,MA,"FALL RIVER,MA",SRPEDD,0,,5455.71971844,996978.789625,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4757,3198,2986,I,YARMOUTH,MA,"YARMOUTH,MA",CCC,0,,10927.6261965,2706451.21906,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4190,3199,3103,I,FALL RIVER,MA,"FALL RIVER,MA",SRPEDD,0,,2806.85664299,421404.669129,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
469,3200,3362,I,CHELSEA,MA,"CHELSEA,MA",BRMPO,1,ICC,1983.94904591,172789.296597,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4758,3201,2987,I,YARMOUTH,MA,"YARMOUTH,MA",CCC,0,,9584.09433794,1804942.45051,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4192,3202,3104,I,FALL RIVER,MA,"FALL RIVER,MA",SRPEDD,0,,2565.12748082,182655.358009,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4194,3203,3105,I,FALL RIVER,MA,"FALL RIVER,MA",SRPEDD,0,,4253.7837011,418396.639623,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4765,3204,2988,I,YARMOUTH,MA,"YARMOUTH,MA",CCC,0,,7442.1167991,1477520.16013,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4619,3205,2989,I,YARMOUTH,MA,"YARMOUTH,MA",CCC,0,,5544.28174876,1872076.846,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460,3206,3363,I,CHELSEA,MA,"CHELSEA,MA",BRMPO,1,ICC,1658.16032538,152583.516546,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4616,3207,2990,I,YARMOUTH,MA,"YARMOUTH,MA",CCC,0,,10390.4534044,2408660.8324,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4611,3208,2991,I,YARMOUTH,MA,"YARMOUTH,MA",CCC,0,,23335.0288659,4093639.27441,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,3209,4123,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,1442.83819356,114408.900992,16.0,5930.576610063306,370.66103812895665,255.75611630898007,453.95380642923055,28.37211290182691,19.576757902260567,215.99086758884994,13.499429224303121,9.314606164769152
4612,3210,2992,I,YARMOUTH,MA,"YARMOUTH,MA",CCC,0,,9904.85676146,1817249.77384,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4193,3211,3106,I,FALL RIVER,MA,"FALL RIVER,MA",SRPEDD,0,,5296.19724121,1077578.54831,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4702,3212,2993,I,BARNSTABLE,MA,"BARNSTABLE,MA",CCC,0,,9775.93947854,1117680.82416,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4701,3213,2994,I,BARNSTABLE,MA,"BARNSTABLE,MA",CCC,0,,22380.8341231,3081761.0762,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4699,3214,3198,I,BARNSTABLE,MA,"BARNSTABLE,MA",CCC,0,,3929.78938722,775663.020677,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4700,3215,2995,I,BARNSTABLE,MA,"BARNSTABLE,MA",CCC,0,,9087.54339661,2641593.93021,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4704,3216,2996,I,BARNSTABLE,MA,"BARNSTABLE,MA",CCC,0,,20544.4076194,2416724.63037,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4046,3217,3161,I,TAUNTON,MA,"TAUNTON,MA",SRPEDD,0,,5859.34424713,458913.405987,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4695,3218,2997,I,BARNSTABLE,MA,"BARNSTABLE,MA",CCC,0,,9740.9209859,3146635.84928,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4259,3219,3109,I,NEW BEDFORD,MA,"NEW BEDFORD,MA",SRPEDD,0,,8510.69141556,1864239.29466,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4692,3220,2998,I,BARNSTABLE,MA,"BARNSTABLE,MA",CCC,0,,7385.81442546,2827877.65233,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4642,3221,2999,I,BARNSTABLE,MA,"BARNSTABLE,MA",CCC,0,,41684.7992368,7231993.04944,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4610,3222,3046,I,YARMOUTH,MA,"YARMOUTH,MA",CCC,0,,7278.25341522,1505477.01588,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4693,3223,3000,I,BARNSTABLE,MA,"BARNSTABLE,MA",CCC,0,,13933.8729221,2988990.96246,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4643,3224,3001,I,BARNSTABLE,MA,"BARNSTABLE,MA",CCC,0,,15127.5871252,5849040.18794,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4696,3225,3002,I,BARNSTABLE,MA,"BARNSTABLE,MA",CCC,0,,17318.7861475,5953997.33455,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4644,3226,3003,I,BARNSTABLE,MA,"BARNSTABLE,MA",CCC,0,,16273.4500554,8121948.65582,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4334,3227,3162,I,NEW BEDFORD,MA,"NEW BEDFORD,MA",SRPEDD,0,,5611.73743961,1627471.51592,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4652,3228,3004,I,MASHPEE,MA,"MASHPEE,MA",CCC,0,,12208.3000033,6108277.07247,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4336,3229,3163,I,NEW BEDFORD,MA,"NEW BEDFORD,MA",SRPEDD,0,,2595.26842463,403797.823115,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,3230,4124,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,1508.25389002,62614.2556989,16.0,5072.319167980107,317.01994799875666,218.74376411914207,363.0,22.6875,15.654374999999998,120.17039668829102,7.510649793018189,5.1823483571825495
4649,3231,3005,I,MASHPEE,MA,"MASHPEE,MA",CCC,0,,20874.1057005,9478964.92499,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4335,3232,3164,I,NEW BEDFORD,MA,"NEW BEDFORD,MA",SRPEDD,0,,3319.22758956,574066.955987,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4647,3233,3006,I,SANDWICH,MA,"SANDWICH,MA",CCC,0,,19956.6831628,11986739.6209,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4645,3234,3007,I,BOURNE,MA,"BOURNE,MA",CCC,0,,49291.3262251,82375270.7327,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4618,3235,3049,I,YARMOUTH,MA,"YARMOUTH,MA",CCC,0,,5842.80417013,1433013.37267,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4661,3236,3008,I,SANDWICH,MA,"SANDWICH,MA",CCC,0,,9998.40736218,3161908.51718,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4662,3237,3009,I,SANDWICH,MA,"SANDWICH,MA",CCC,0,,9064.76753229,3373939.27838,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4280,3238,3165,I,NEW BEDFORD,MA,"NEW BEDFORD,MA",SRPEDD,0,,2640.09970811,278359.918559,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4651,3239,3010,I,MASHPEE,MA,"MASHPEE,MA",CCC,0,,14341.5849555,7829704.49796,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4256,3240,3110,I,NEW BEDFORD,MA,"NEW BEDFORD,MA",SRPEDD,0,,4529.94945772,694234.348307,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4650,3241,3011,I,MASHPEE,MA,"MASHPEE,MA",CCC,0,,13625.611466,8401555.11765,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4263,3242,3111,I,NEW BEDFORD,MA,"NEW BEDFORD,MA",SRPEDD,0,,2209.90439699,195094.119523,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4277,3243,3166,I,NEW BEDFORD,MA,"NEW BEDFORD,MA",SRPEDD,0,,1483.59436757,132069.11814,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4276,3244,3167,I,NEW BEDFORD,MA,"NEW BEDFORD,MA",SRPEDD,0,,1612.72608048,117874.986045,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4273,3245,3168,I,NEW BEDFORD,MA,"NEW BEDFORD,MA",SRPEDD,0,,1710.35364563,95358.9491823,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4663,3246,3012,I,FALMOUTH,MA,"FALMOUTH,MA",CCC,0,,13988.5230293,8972318.89493,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4773,3247,3054,I,DENNIS,MA,"DENNIS,MA",CCC,0,,8170.02924221,3781374.70757,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4627,3248,3013,I,FALMOUTH,MA,"FALMOUTH,MA",CCC,0,,19503.6395521,21326005.2087,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4626,3249,3014,I,BOURNE,MA,"BOURNE,MA",CCC,0,,9971.20643455,4427884.05149,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4623,3250,3015,I,BOURNE,MA,"BOURNE,MA",CCC,0,,13390.4219285,5648853.70989,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4681,3251,3018,I,FALMOUTH,MA,"FALMOUTH,MA",CCC,0,,9279.19413195,3326324.49856,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4631,3252,3016,I,MASHPEE,MA,"MASHPEE,MA",CCC,0,,16328.4321207,10594071.1278,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4630,3253,3017,I,FALMOUTH,MA,"FALMOUTH,MA",CCC,0,,28855.5517177,7135951.31487,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4266,3254,3169,I,NEW BEDFORD,MA,"NEW BEDFORD,MA",SRPEDD,0,,2444.32385174,154200.049799,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4267,3255,3170,I,NEW BEDFORD,MA,"NEW BEDFORD,MA",SRPEDD,0,,1380.41990996,101171.827571,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4680,3256,3019,I,FALMOUTH,MA,"FALMOUTH,MA",CCC,0,,11680.2412631,5428520.88091,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4678,3257,3020,I,FALMOUTH,MA,"FALMOUTH,MA",CCC,0,,21895.2024534,16574654.2651,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4632,3258,3021,I,MASHPEE,MA,"MASHPEE,MA",CCC,0,,33261.3253415,8700007.02135,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4777,3259,3055,I,DENNIS,MA,"DENNIS,MA",CCC,0,,5772.77396523,1444458.15502,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4685,3260,3022,I,FALMOUTH,MA,"FALMOUTH,MA",CCC,0,,8272.31276658,4204389.05113,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4671,3261,3024,I,FALMOUTH,MA,"FALMOUTH,MA",CCC,0,,8320.18318836,2498309.49787,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4679,3262,3023,I,FALMOUTH,MA,"FALMOUTH,MA",CCC,0,,10386.6961246,2558934.7469,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4667,3263,3034,I,FALMOUTH,MA,"FALMOUTH,MA",CCC,0,,4984.87801192,1006122.28433,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4674,3264,3025,I,FALMOUTH,MA,"FALMOUTH,MA",CCC,0,,11211.3458175,6022352.61939,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4675,3265,3026,I,FALMOUTH,MA,"FALMOUTH,MA",CCC,0,,16526.450077,2968780.32072,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4779,3266,3056,I,DENNIS,MA,"DENNIS,MA",CCC,0,,6693.68751989,2006489.4137,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4666,3267,3027,I,FALMOUTH,MA,"FALMOUTH,MA",CCC,0,,8644.02582088,1687887.62263,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4781,3268,3058,I,DENNIS,MA,"DENNIS,MA",CCC,0,,6916.52454455,3063499.50718,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4665,3269,3028,I,FALMOUTH,MA,"FALMOUTH,MA",CCC,0,,9245.17351412,1914605.43662,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4668,3270,3036,I,FALMOUTH,MA,"FALMOUTH,MA",CCC,0,,6980.01735894,1540103.46346,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4265,3271,3171,I,NEW BEDFORD,MA,"NEW BEDFORD,MA",SRPEDD,0,,1583.11797403,145696.705602,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4664,3272,3029,I,FALMOUTH,MA,"FALMOUTH,MA",CCC,0,,10192.2687074,3687717.7213,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4669,3273,3030,I,FALMOUTH,MA,"FALMOUTH,MA",CCC,0,,4891.92867763,1357108.34077,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3210,3274,5227,I,WORCESTER,MA,"WORCESTER,MA",CMRPC,0,,2767.76671339,248151.068639,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4673,3275,3031,I,FALMOUTH,MA,"FALMOUTH,MA",CCC,0,,13106.6135269,5550846.08553,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4672,3276,3032,I,FALMOUTH,MA,"FALMOUTH,MA",CCC,0,,29171.3591986,3818697.49167,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4285,3277,3172,I,NEW BEDFORD,MA,"NEW BEDFORD,MA",SRPEDD,0,,4650.3794201,1092367.51397,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
